Start Trace PCaa/SM/PCae/lysoPC (XIC; MS Order: MS2; Polarity: Positive; Mass: 184.073872; Tolerance: 8 ppm;)
File: 087C18_Br-D0CF1_Dil1-5_pos.raw (F35)
12.23735	0
12.23863	0
12.25212	31347824
12.25336	0
12.25459	66512524
12.26031	52705448
12.26159	0
12.27114	0
12.27687	225930160
12.27822	0
12.27950	8959592
12.28521	47672180
12.28656	0
12.28792	33113598
12.29362	10603732
12.29499	7092853
12.29586	0
12.30158	105577520
12.30294	7010738
12.30377	0
12.30949	12459350
12.31162	200257
12.31735	9774971
12.31857	0
12.31987	0
12.32559	11100050
12.32658	202677024
12.32759	0
12.33567	0
12.34139	33754228
12.34931	61373056
12.35068	5093430
12.35182	79921984
12.35754	2405999
12.35874	0
12.35991	1483395
12.36564	62575864
12.36693	0
12.36824	0
12.37397	10520327
12.37526	10384836
12.37662	41893700
12.38233	17335812
12.38347	0
12.38484	26206798
12.39058	7374236
12.39146	0
12.39282	50163156
12.39857	334710400
12.39992	31648218
12.40128	8252234
12.40703	10448035
12.40839	7348356
12.40923	0
12.41496	16857286
12.41716	0
12.42282	0
12.42378	207350816
12.42489	0
12.43062	41719528
12.43320	8278991
12.43896	63215860
12.44701	5031341
12.44838	227693
12.44967	0
12.45542	1609607
12.45673	0
12.45801	0
12.46375	3633833
12.46511	4600837
12.46639	0
12.47212	6605434
12.47315	207093360
12.47444	12623291
12.48019	8630973
12.48149	0
12.48280	0
12.48853	23185252
12.48944	0
12.49043	183356672
12.49619	11903795
12.49755	5028389
12.49891	1336056
12.50467	179504256
12.50597	51260840
12.50734	4986380
12.51305	0
12.51489	0
12.52064	135718048
12.52199	15419240
12.52317	0
12.52893	50928220
12.53005	1249660
12.53128	203171
12.53696	0
12.54534	7787547
12.54671	19751174
12.55375	5997183
12.55506	0
12.55635	0
12.56208	1788935
12.56336	0
12.56473	0
12.57050	7784712
12.57139	980197184
12.57269	14647852
12.57843	20473702
12.57978	10455368
12.58074	0
12.58650	11966280
12.58744	310771520
12.58844	0
12.59420	69603544
12.59557	28894296
12.59674	0
12.60377	0
12.60516	139647
12.61184	0
12.61321	5604382
12.61895	142259600
12.62022	50405212
12.62157	16550567
12.62734	5252795
12.62826	1415396
12.63517	4847988
12.63639	0
12.63778	200172
12.64353	27432422
12.64491	35913652
12.65199	510650
12.66041	7361520
12.66178	51989704
12.66307	0
12.66882	33204068
12.67018	28679138
12.67153	9418301
12.67729	157668528
12.67832	129467200
12.67939	0
12.68515	140949712
12.68653	6978884
12.68754	0
12.69326	0
12.69456	10663519
12.69593	38094324
12.70163	0
12.70408	0
12.70985	51271980
12.71119	5599887
12.71250	0
12.71824	102601280
12.71960	17774716
12.72049	0
12.72879	0
12.73454	56623096
12.73591	15397541
12.74298	526182
12.75137	98607160
12.75274	265142
12.75408	0
12.75983	57246120
12.76118	44492028
12.76255	7738522
12.76831	2340230
12.76966	6404665
12.77104	5411575
12.77680	1007823744
12.77817	3096106
12.77915	192290320
12.78489	3966001
12.78575	0
12.78684	74840248
12.79252	0
12.79472	0
12.80048	53334084
12.80167	22801772
12.80301	0
12.80876	121752520
12.81000	49121084
12.81135	21424782
12.81711	1570159
12.82530	38279100
12.82653	0
12.82780	5074758
12.83356	13548460
12.83485	0
12.84192	183639
12.84329	36296604
12.85035	84336504
12.85144	1214503
12.85281	306157
12.85856	414426656
12.85993	9241210
12.86130	24709636
12.86708	907116992
12.86843	53984268
12.86961	6675128
12.87536	5372651
12.87621	0
12.87714	513512000
12.88291	1969079
12.88400	0
12.89088	53827580
12.89200	29077296
12.89317	0
12.90026	0
12.90162	1084593
12.90737	238405776
12.90871	46148280
12.91007	379240
12.91581	25450114
12.92404	5567149
12.92525	6929506
12.92654	13131051
12.93229	0
12.93364	0
12.94068	59564748
12.94205	29514512
12.94343	878177
12.94918	742272896
12.95053	2678706
12.95148	1680426
12.95724	189743456
12.95861	5352139
12.95998	254955
12.96573	30498746
12.96710	6626811
12.96845	556901
12.97422	821141504
12.97508	0
12.97625	0
12.98201	47191200
12.98305	37511396
12.99012	0
12.99273	0
12.99849	1047389440
12.99984	12330763
13.00687	9023637
13.00940	127058
13.01774	7808971
13.02349	2724086
13.02484	0
13.02620	0
13.03195	42311564
13.03331	9294737
13.03468	19031290
13.04042	72040648
13.04139	540039
13.04276	614384
13.04852	20685878
13.04989	14486033
13.05106	0
13.05681	4383561
13.05814	0
13.06524	2286344704
13.06616	0
13.07312	42097092
13.07441	0
13.08141	0
13.08974	1020696320
13.09240	6249996
13.10909	183885
13.11485	8094697
13.11622	824091
13.11757	0
13.12333	148935584
13.12438	100307832
13.12573	144220
13.13147	14572020
13.13253	628582
13.13389	14047300
13.13964	61128764
13.14101	5876884
13.14209	0
13.14785	13222770
13.14917	0
13.15026	14821873
13.15602	1992731264
13.15693	0
13.15831	3862345
13.16398	39259780
13.16527	0
13.16664	3303858
13.17232	0
13.17367	22353606
13.18074	590528256
13.18211	5504856
13.19045	20019314
13.19182	20859610
13.19758	4331820
13.19894	0
13.20600	14507473
13.20736	189515
13.21441	445930400
13.21535	288443104
13.22240	8851686
13.22342	158461472
13.22474	2248637
13.23050	145065440
13.23187	4593013
13.23323	172919
13.23899	107705024
13.24036	447508
13.24172	18591154
13.24748	671808896
13.24837	0
13.24947	13005865
13.25516	32187424
13.25632	6949413
13.25761	0
13.26336	65218872
13.26465	0
13.26602	13093856
13.27178	336566560
13.27308	30119568
13.28016	60062304
13.28272	24282652
13.28849	6754068
13.28984	0
13.29096	59779924
13.29672	5598406
13.29940	1136180
13.30517	513973280
13.30618	121370840
13.30754	4640247
13.31329	5580904
13.31465	5167613
13.31565	128036152
13.32142	95662416
13.32262	60512508
13.32399	6590660
13.32976	117200152
13.33114	4709825
13.33246	0
13.33823	188343104
13.33910	0
13.34010	171131024
13.34586	71545872
13.34681	10008815
13.34790	23498526
13.35366	6163677
13.35482	0
13.35604	17747486
13.36180	1107200
13.36316	34218304
13.36448	0
13.37026	85873272
13.37161	7687854
13.37299	46665492
13.37877	11340544
13.38141	9392740
13.38719	2560176
13.38855	244728
13.39565	500210688
13.39833	2056375
13.40411	85896808
13.40547	22543160
13.40684	2287688
13.41262	116522792
13.41398	5133613
13.41534	28355688
13.42112	40602504
13.42221	7508024
13.42354	499647
13.42932	445578624
13.43019	0
13.43120	116000048
13.43697	168086720
13.43807	91463384
13.43901	221116800
13.44477	8606688
13.44582	18873724
13.44691	18428384
13.45262	26547198
13.45384	265151
13.45510	0
13.46089	96830976
13.46225	23351672
13.46343	0
13.46922	13446663
13.47036	69085672
13.47170	2428854
13.47878	1000250
13.48011	15495069
13.48590	485684480
13.48690	139397136
13.48826	7974962
13.49405	103604656
13.49665	0
13.50243	103054776
13.50357	68385872
13.50496	2679374
13.51075	12614411
13.51212	8032559
13.51348	6781855
13.51927	493072064
13.52065	8667620
13.52195	321037
13.52772	951595392
13.52859	0
13.52986	47665616
13.53563	34390596
13.53678	43814892
13.53795	4254299
13.54366	37960888
13.54464	194980864
13.54602	40742716
13.55181	187800496
13.55317	8085306
13.55447	0
13.56027	13342762
13.56165	2591077
13.56298	0
13.56875	639428
13.56996	0
13.57133	53217892
13.57712	984304896
13.57819	5939254
13.58531	96714160
13.58667	20421952
13.58805	2298209
13.59383	47396100
13.59521	12005240
13.59657	0
13.60237	13578924
13.60352	3478610
13.60484	25603034
13.61064	51745392
13.61202	435721
13.61910	740960896
13.62002	0
13.62138	0
13.62716	20026938
13.62831	1262961
13.62969	13839570
13.63540	51605320
13.63658	20104410
13.63796	22676672
13.64376	12262478
13.64498	15357145
13.64630	0
13.65210	27177916
13.65348	6235078
13.65481	0
13.66059	321066
13.66899	2592093952
13.67037	619355
13.67177	274640
13.67757	310065440
13.67893	8512920
13.68004	866966
13.68583	7033489
13.68685	334963
13.68816	0
13.69397	6521585
13.69670	8484549
13.70251	13861921
13.70390	7134093
13.70526	5673969
13.71105	146135536
13.71201	0
13.71338	0
13.71917	7853116
13.72053	247917
13.72765	6130434
13.72863	44428424
13.72979	6140084
13.73559	19537838
13.73678	6195117
13.73816	15791074
13.74398	187597248
13.74538	2750648
13.74668	0
13.75248	262737
13.75511	318137
13.76093	2368993536
13.76196	10695672
13.76314	4912665
13.76896	775152960
13.77033	8977965
13.77172	2470077
13.77753	645192
13.77892	2864077
13.78597	0
13.78698	7692631
13.79413	40422016
13.79551	5075297
13.79690	19087652
13.80270	67451648
13.80401	3178727
13.80493	0
13.81073	11758917
13.81212	5088522
13.81346	517449
13.81928	9170223
13.82035	26870276
13.82174	0
13.82757	40240192
13.82847	23392736
13.82938	24262804
13.83524	400589504
13.83663	4866627
13.83799	1059711
13.84374	0
13.84505	23797348
13.84634	24499002
13.85216	998740800
13.85479	10355093
13.86062	287037984
13.86200	10457517
13.86337	12770426
13.86921	2896764
13.87033	5874242
13.87172	1850190
13.87755	1201766
13.87886	0
13.88601	71105384
13.88874	18639394
13.89456	38576976
13.89593	2131175
13.89732	19057958
13.90315	11916376
13.90453	13467615
13.90542	0
13.91126	19896790
13.91265	3836154
13.91364	876146
13.91947	258101312
13.92086	6531522
13.92177	19728486
13.92762	410553024
13.92900	7147973
13.93026	18162988
13.93602	0
13.93741	2000747
13.93880	6417001
13.94464	423763808
13.94725	31139486
13.95310	102903984
13.95447	30614080
13.95578	20548560
13.96163	8165746
13.96302	5652029
13.96441	15668096
13.97026	7941019
13.97155	28001400
13.97289	0
13.97874	79146656
13.98004	41180236
13.98112	99767600
13.98695	29816696
13.98833	2576746
13.99538	16979664
13.99642	9844549
13.99780	11654844
14.00364	31915856
14.00503	6480801
14.00591	0
14.01176	228830736
14.01270	882679
14.01375	8520650
14.01961	202794416
14.02100	11187517
14.02231	16999454
14.02808	0
14.02939	0
14.03078	2886528
14.03663	276224032
14.03913	14938602
14.04496	113560152
14.04624	41087388
14.04762	0
14.05348	18176044
14.05487	8312780
14.05619	138897
14.06204	12684059
14.06335	2119178
14.06461	0
14.07047	60305060
14.07186	12964844
14.07303	0
14.07887	19611972
14.07988	110269536
14.08109	0
14.08695	49297032
14.09523	58219392
14.09660	7941033
14.09792	0
14.10379	64473820
14.10518	8547236
14.10605	0
14.11190	176179616
14.11306	78815064
14.11435	50713044
14.12012	0
14.12137	18773644
14.12264	0
14.12849	111149000
14.12966	0
14.13100	2554211
14.13683	516719136
14.13785	130647688
14.13921	42339588
14.14507	17246562
14.14602	0
14.14740	0
14.15325	3904653
14.15464	466649
14.15587	0
14.16173	26189340
14.16287	0
14.16424	865023
14.17008	11021377
14.17142	0
14.17280	0
14.17865	29622248
14.18001	0
14.18137	0
14.18722	145800864
14.18859	5040727
14.19579	26447382
14.19718	8719687
14.20437	398495648
14.20576	31046584
14.20665	0
14.21250	150091712
14.21387	29643722
14.21480	0
14.22065	63585632
14.22167	153211728
14.22870	315180384
14.23008	27900328
14.23130	21720044
14.23715	11067741
14.23856	8947604
14.23952	0
14.24537	4531335
14.24634	1444044
14.24765	0
14.25350	81000432
14.25489	7482984
14.25628	41564388
14.26212	6263763
14.26335	0
14.26468	337115
14.27053	10185879
14.27184	0
14.27322	0
14.27907	37947996
14.28046	421302
14.28183	0
14.28768	5784275
14.28906	0
14.29624	1567044736
14.29763	7546671
14.29902	2181484
14.30487	61401888
14.30626	6302099
14.30765	18686116
14.31350	35983128
14.31440	0
14.31539	0
14.32122	77248752
14.32260	6566690
14.32371	29144680
14.32956	9844897
14.33207	52431408
14.33792	24217896
14.33931	4367094
14.34033	0
14.34617	231167808
14.34724	1780943
14.34850	0
14.35433	4812117
14.35544	52087612
14.35675	0
14.36260	13083140
14.36399	9636993
14.36536	0
14.37120	43326032
14.37259	10915126
14.37392	297226
14.37975	0
14.38114	3219685
14.38254	9186420
14.38839	1323911680
14.38978	10899053
14.39069	0
14.39653	29700088
14.39762	0
14.39884	0
14.40470	38323004
14.40608	9327490
14.40742	0
14.41326	36548812
14.41415	0
14.41553	0
14.42137	35147900
14.42275	3433686
14.42414	7396197
14.42998	15801563
14.43135	68646
14.43274	4727497
14.43859	238854944
14.43972	1562767
14.44669	5250128
14.44794	184522
14.44912	31270492
14.45496	27812962
14.45635	4671049
14.45773	3488525
14.46357	33959636
14.46496	8667760
14.46625	0
14.47208	0
14.47339	13794515
14.47478	0
14.48062	717720768
14.48201	14877205
14.48341	17130910
14.48926	24264944
14.49015	0
14.49111	0
14.49696	45969484
14.49813	0
14.50511	25138072
14.50598	0
14.50725	0
14.51310	99460608
14.51449	3004003
14.51588	8253545
14.52174	7966374
14.52312	7409733
14.52451	53568808
14.53036	177723648
14.53174	106526
14.53314	9317258
14.53897	5536752
14.54036	4713033
14.54733	27222700
14.54872	612247
14.55010	4016087
14.55595	35666060
14.55726	335702
14.56441	0
14.56553	0
14.56684	10082443
14.57269	279164384
14.57408	19722156
14.57548	1466554
14.58133	31879570
14.58272	33786592
14.58411	26239928
14.58996	39352800
14.59135	6460825
14.59227	0
14.59811	16005868
14.59950	2699216
14.60089	4643457
14.60669	0
14.60880	0
14.61465	3769118
14.61561	321652672
14.61670	0
14.62255	84080112
14.62373	67224640
14.62510	86844
14.63094	0
14.63362	0
14.63947	18815232
14.64086	7458187
14.64224	4044483
14.64809	15628194
14.65058	1356624
14.65641	0
14.65889	0
14.66474	94716616
14.66597	61193920
14.66737	8578538
14.67322	84918560
14.67461	51210312
14.67598	72707
14.68182	21894336
14.68322	7470745
14.68461	5363101
14.69044	6940574
14.69141	0
14.69264	6555415
14.69844	0
14.70111	9240348
14.70695	413895328
14.70830	0
14.70964	0
14.71549	69108488
14.71688	25651166
14.71827	66024976
14.72411	25533232
14.72514	0
14.73229	0
14.73368	1266585
14.73502	0
14.74087	5452609
14.74226	5372391
14.74926	0
14.75044	435593
14.75180	0
14.75764	46631068
14.75903	23429222
14.76024	406250
14.76609	300292192
14.76705	344358272
14.76845	36141500
14.77429	36649212
14.77568	16483867
14.77684	0
14.78267	4039225
14.78366	0
14.78474	789242
14.79055	0
14.79178	21650800
14.79316	0
14.79900	130747648
14.80035	68660872
14.80169	0
14.80753	234138320
14.80892	11238057
14.81611	87323648
14.81711	219767008
14.81849	0
14.82570	0
14.82709	148120
14.83294	3883318
14.83434	3531437
14.84151	0
14.84394	0
14.84980	27574464
14.85119	14947247
14.85251	0
14.85836	147110768
14.85973	542724
14.86070	0
14.86655	7086791
14.86794	27228134
14.86934	12093088
14.87519	7303841
14.87626	0
14.87757	0
14.88343	420259
14.88432	0
14.88534	518897
14.89121	128837336
14.89245	20854424
14.89379	0
14.89965	1023142144
14.90091	62995860
14.90224	47375552
14.90809	271789056
14.90919	103787152
14.91053	0
14.91637	76270
14.91774	57455768
14.91909	0
14.92634	133212
14.92772	0
14.93358	176457280
14.93604	0
14.94191	19650810
14.94330	7260335
14.94450	0
14.95037	57686264
14.95174	469865
14.95312	0
14.95898	3469414
14.96034	396980
14.96755	11624171
14.96858	0
14.97847	0
14.98436	106548056
14.98566	14488144
14.98698	53535624
14.99285	911361792
14.99394	106587048
14.99527	23987864
15.00114	242315408
15.00224	0
15.00364	268713
End Trace Points
Start Trace PCaa/SM/PCae/lysoPC (XIC; MS Order: MS2; Polarity: Positive; Mass: 184.073872; Tolerance: 8 ppm;)
File: 057C18_Br-D0CF2_Dil1-5_pos.raw (F56)
0.41456	0
0.94231	0
0.94362	25364220
0.94493	0
0.96048	0
0.96761	14179327
0.97000	0
1.04938	0
1.05070	6125870
1.05200	0
1.05883	0
1.05997	602054
1.06579	0
1.06711	0
1.06831	773425
1.07544	0
1.14370	0
1.14954	7500555
1.15085	0
1.15922	0
1.16774	674923
1.16905	0
1.23694	0
1.24409	6469563
1.24540	0
1.33367	0
1.33497	4199145
1.34386	0
7.79324	0
7.79943	2450853
7.80951	0
7.87184	0
7.88682	3000705
7.88810	0
7.96048	0
7.97537	5242334
7.98414	0
8.17599	0
8.18222	3994661
8.18352	0
8.24620	0
8.26108	1006888
8.26987	2210362
8.27122	4766553
8.27252	0
8.34271	0
8.36525	4476812
8.36655	0
8.44148	0
8.45640	2528988
8.45775	7324702
8.46520	0
8.52665	0
8.52800	2969977
8.53810	0
8.55038	15278679
8.55176	0
8.57934	0
8.58546	2508787
8.59417	0
8.63502	0
8.64248	4928313
8.64383	1864672
8.64514	0
8.66879	0
8.67751	4181352
8.67881	0
8.71485	0
8.72092	5382248
8.73085	0
8.75685	0
8.76423	5032706
8.77417	0
8.80009	0
8.80748	13294967
8.80879	0
8.87888	0
8.88023	7295639
8.88755	0
8.89016	0
8.89615	30925226
8.89745	0
8.94010	0
8.97038	28042016
8.97170	0
8.98030	0
8.98764	15735139
8.98893	0
9.05061	0
9.05666	10802379
9.05924	0
9.06530	0
9.07401	1638675
9.07530	0
9.13435	0
9.14299	4384823
9.15291	0
9.21340	0
9.22211	646431
9.23200	0
9.31189	0
9.31799	579630
9.33874	0
9.38066	0
9.38328	392525
9.39936	0
9.47150	0
9.48736	3302785
9.48985	0
9.56424	0
9.58138	2958165
9.58270	0
9.66088	0
9.67538	25628092
9.67800	0
9.75503	0
9.76106	11632552
9.78089	0
9.83865	0
9.84730	1562433
9.84864	0
10.03365	0
10.03500	569467
10.06209	0
10.11967	0
10.12575	1033194
10.12705	0
10.21590	0
10.21725	191944
10.22329	0
10.62899	0
10.63504	1080846
10.64364	0
10.74576	0
10.75314	4524185
10.75575	0
10.80467	0
10.82057	4692600
10.82652	0
10.83770	0
10.84371	5126083
10.84491	0
10.91443	0
10.92886	7248119
10.92986	0
10.93713	6817479
10.93849	3803254
10.93961	0
10.98789	0
10.98927	6950136
10.99778	0
11.01340	0
11.02195	26359130
11.02300	0
11.03026	7132594
11.03161	3973131
11.03274	0
11.10027	0
11.10164	8785506
11.10751	0
11.11011	0
11.11604	5587008
11.11706	0
11.12432	9050178
11.12546	0
11.13389	0
11.14112	4734477
11.14242	0
11.19394	0
11.19530	10376995
11.20248	0
11.20966	0
11.21826	8594160
11.21939	0
11.22836	0
11.23554	6272885
11.23688	3638966
11.24403	0
11.28748	0
11.28885	11766131
11.29466	0
11.30307	0
11.31155	10545973
11.31290	7534588
11.31397	0
11.32233	0
11.32818	3079314
11.32953	6636902
11.33799	0
11.37158	0
11.38003	15980193
11.38132	0
11.38840	0
11.39570	1703370
11.39665	0
11.40378	20527506
11.40514	11602271
11.40613	0
11.41199	4135006
11.41328	0
11.41455	0
11.42035	15285917
11.42170	9065258
11.42299	0
11.43015	0
11.43151	298131
11.43858	0
11.43986	0
11.44830	343267
11.45406	0
11.45669	0
11.47217	18786488
11.47349	0
11.48054	0
11.48761	2253409
11.48853	0
11.49565	15522593
11.49700	4234683
11.49793	0
11.50625	0
11.51203	13741122
11.51338	11611122
11.51474	5723069
11.52057	312990
11.52186	0
11.53148	0
11.53863	437622
11.54568	0
11.54828	0
11.56383	22141964
11.56516	0
11.58186	0
11.58769	18476624
11.58862	0
11.59694	0
11.60401	13926733
11.60534	3336306
11.60671	6370921
11.61243	0
11.61380	407966
11.61508	0
11.62340	0
11.63053	594839
11.63756	0
11.64016	0
11.64595	4188036
11.64731	3564131
11.65546	0
11.65683	28540598
11.66254	0
11.67219	0
11.67927	21795590
11.68015	0
11.68971	0
11.69547	17756956
11.69684	9319405
11.69816	0
11.72987	0
11.73692	5551043
11.73828	5013143
11.74662	31140516
11.75358	0
11.76318	0
11.77024	24767718
11.77113	0
11.78067	0
11.78640	21509310
11.78777	11651065
11.78906	0
11.82210	0
11.82783	5855088
11.83041	0
11.83614	41325580
11.83751	0
11.84455	6290778
11.84675	0
11.85250	4542772
11.85353	0
11.86049	27476800
11.86134	0
11.86933	0
11.87630	24133036
11.87759	0
11.87888	0
11.88463	15549627
11.88598	4276275
11.88681	0
11.89379	0
11.90087	1070227
11.90183	0
11.91016	0
11.91153	21028442
11.91726	7961245
11.91863	64630
11.91998	0
11.92677	0
11.92814	49925320
11.93388	6679978
11.93503	0
11.94206	6424116
11.94985	29709286
11.95086	0
11.95765	4143725
11.95851	0
11.95935	0
11.96510	26306732
11.97286	16546876
11.97408	0
11.97537	0
11.98110	4544419
11.98239	0
11.98943	3385828
11.99053	1414584
11.99185	0
11.99946	0
12.00519	9307249
12.00655	3740205
12.00784	0
12.01493	133074
12.01622	0
12.02196	7938839
12.02334	56732132
12.02469	36650296
12.03044	0
12.03882	31280144
12.04019	11275574
12.04682	10064426
12.04888	0
12.05462	34936388
12.05596	3064116
12.05681	0
12.06256	20267538
12.06339	0
12.07933	0
12.08069	60631220
12.08772	0
12.08909	1555529
12.09482	10441846
12.09620	4004654
12.09702	0
12.10276	8942717
12.10492	0
12.11068	8929304
12.11197	0
12.11901	4719149
12.12012	0
12.12132	64316316
12.12708	37309500
12.12830	75061064
12.13534	100466832
12.13671	34236176
12.14338	40573824
12.14551	0
12.15124	5188738
12.15209	0
12.16945	0
12.17638	81159624
12.17768	0
12.18342	11419823
12.18461	109751576
12.18593	0
12.19168	9367124
12.19304	7372000
12.19387	0
12.19963	11312564
12.20174	0
12.20872	0
12.21001	9214932
12.21577	38785888
12.21715	6021492
12.21834	96481
12.22409	66253668
12.22521	92936960
12.22659	866235
12.23236	131639912
12.23372	44749604
12.23511	6918481
12.24084	7290534
12.24179	0
12.26705	0
12.27280	167771840
12.27410	0
12.27539	0
12.28115	12379417
12.28213	199007248
12.28350	32746830
12.28928	14522195
12.29064	10263554
12.29199	27003746
12.29772	0
12.30013	0
12.30591	46305680
12.30727	0
12.30856	10438230
12.31433	12361910
12.31570	6829750
12.31694	193242
12.32272	115403456
12.32402	0
12.32539	31258234
12.33117	162544384
12.33239	20631742
12.33369	54069212
12.33948	10410777
12.34035	0
12.35751	0
12.36329	1527904
12.36464	0
12.36596	0
12.37173	27344922
12.37308	9341924
12.37439	0
12.38017	16656271
12.38153	13417155
12.38284	62051468
12.38857	0
12.38952	252474272
12.39648	51611660
12.39760	0
12.39891	7326672
12.40462	13690731
